FUTURESTYLE.RU;538;0;14.08 10:33-09.09 15:00;2010-09-21;0 of 7;?;?;-;-
TOTALMOBILE.RU;538;0;14.08 10:33-09.09 14:48;2010-09-14;0 of 7;?;?;-;-
REALTYOFFICE.RU;538;0;14.08 10:33-09.09 14:33;2010-08-31;0 of 7;?;?;-;-
HARIKRISHNA.RU;538;0;14.08 10:33-09.09 14:56;2010-09-21;0 of 7;?;?;-;-
FINANCECONTROL.RU;538;0;14.08 10:33-09.09 16:03;2010-09-09;0 of 7;?;?;-;-
ONCAFE.RU;538;0;14.08 10:33-09.09 15:04;2010-09-08;0 of 7;?;?;-;-
FLIGHTCASE.RU;538;0;14.08 10:33-09.09 15:21;2007-09-15;0 of 7;?;?;-;-
DIVIDE.RU;538;0;14.08 10:33-09.09 16:46;2010-09-14;0 of 7;?;?;-;-
IPODLIVE.RU;538;0;14.08 10:33-09.09 15:09;2010-09-07;0 of 7;?;?;-;-
CASEMAKER.RU;538;0;14.08 10:33-09.09 14:43;2007-09-20;0 of 7;?;?;25542942;-
SATCONTROL.RU;538;0;14.08 10:33-09.09 14:05;2010-09-22;0 of 7;?;?;-;-
TEEPEE.RU;538;0;14.08 10:33-09.09 15:17;2010-09-21;0 of 7;?;?;-;-
ADDING.RU;538;0;14.08 10:33-09.09 15:57;2010-09-07;0 of 7;?;?;-;-
ADFORMA.RU;538;0;14.08 10:33-09.09 14:42;2010-09-07;0 of 7;?;?;-;-
SEXFINDER.RU;538;0;14.08 10:33-09.09 14:03;2010-08-31;0 of 7;?;?;-;-
EURODOMAIN.RU;538;0;14.08 10:33-09.09 14:49;2010-08-31;0 of 7;?;?;-;-
CERTIFICATED.RU;538;0;14.08 10:33-09.09 14:53;2010-09-15;0 of 7;?;?;-;-
IAMREAL.RU;538;0;14.08 10:33-09.09 15:11;2010-09-15;0 of 7;?;?;-;-
INTERSEX.RU;538;0;14.08 10:33-09.09 15:27;2010-08-31;0 of 7;?;?;-;-
KNIGAFORUM.RU;538;0;14.08 10:33-09.09 16:45;2010-09-07;0 of 7;?;<10;-;-
FASHIONMODELS.RU;538;0;14.08 10:33-09.09 16:35;2010-09-10;7 of 7;?;?;-;-
SHARPSHOP.RU;538;0;14.08 10:33-09.09 15:27;2010-08-31;0 of 7;?;?;-;-
QUICKDRIVE.RU;538;0;14.08 10:33-09.09 14:59;2010-09-07;0 of 7;?;?;-;-
NEWDIGITAL.RU;538;0;14.08 10:33-09.09 15:32;2010-09-14;0 of 7;?;?;-;-
APPLELIVE.RU;538;0;14.08 10:33-09.09 14:17;2010-09-07;0 of 7;?;?;-;-
ARTRING.RU;538;0;14.08 10:33-09.09 15:14;2010-09-03;0 of 7;?;?;-;-
ARTESTATE.RU;538;0;14.08 10:33-09.09 16:42;2010-09-07;0 of 7;?;<10;-;-
QUICKSTORE.RU;538;0;14.08 10:33-09.09 15:35;2010-09-07;0 of 7;?;?;-;-
KURSALON.RU;538;0;14.08 10:33-09.09 15:34;2010-09-07;0 of 7;?;?;-;-
STONEGARDEN.RU;538;0;14.08 10:33-09.09 16:23;2010-09-07;0 of 7;?;<10;-;-
CATCARE.RU;538;0;14.08 10:33-09.09 14:42;2010-09-14;0 of 7;?;?;-;-
YOURRIGHTS.RU;538;0;14.08 10:33-09.09 14:30;2010-09-09;0 of 7;?;?;-;-
BESTREVIEW.RU;538;0;14.08 10:33-09.09 15:07;2010-09-06;0 of 7;?;?;-;-
SEXSESSION.RU;538;0;14.08 10:33-09.09 14:27;2010-09-07;0 of 7;?;?;-;-
THEBAR.RU;538;0;14.08 10:33-09.09 14:05;2010-09-07;7 of 7;?;?;-;-
LIVEDEMO.RU;538;0;14.08 10:33-09.09 14:29;2010-09-08;0 of 7;?;?;-;-
ACTIONPLAN.RU;538;0;14.08 10:33-09.09 15:12;2013-08-02;0 of 7;1;<10;7352068;-
FUEL3D.RU;538;0;14.08 10:33-09.09 15:19;2013-08-02;0 of 7;?;?;-;-
HANDCRAFTED.RU;538;0;14.08 10:33-09.09 14:15;2013-08-01;0 of 7;?;?;-;-
HOUSETODAY.RU;538;0;14.08 10:33-09.09 15:30;2013-08-01;0 of 7;?;?;-;-
NFCLOCK.RU;538;0;14.08 10:33-09.09 14:33;2013-08-01;0 of 7;?;?;-;-
STARTUPBUILDER.RU;538;0;14.08 10:33-09.09 14:26;2013-08-02;0 of 7;?;?;-;-
TIMETRACKING.RU;538;0;14.08 10:33-09.09 14:04;2013-08-01;0 of 7;?;?;-;-
ACTIVELIVING.RU;538;0;14.08 10:33-09.09 14:04;2013-08-06;0 of 7;3;?;-;-
ARTFLIGHT.RU;538;0;14.08 10:33-09.09 15:44;2013-08-06;0 of 7;?;?;-;-
CLOUDESK.RU;538;0;14.08 10:33-09.09 16:49;2013-08-06;0 of 7;?;?;-;-
DROPDOWN.RU;538;0;14.08 10:33-09.09 16:58;2013-08-06;0 of 7;?;?;-;-
HEVES.RU;538;0;14.08 10:33-09.09 16:05;2013-08-06;0 of 7;?;?;-;-
HUNGRYBIRDS.RU;538;0;14.08 10:33-09.09 14:56;2013-08-06;0 of 7;?;?;-;-
KIDLOGIC.RU;538;0;14.08 10:33-09.09 16:29;2013-08-06;0 of 7;?;?;-;-
LCDRACKS.RU;538;0;14.08 10:33-09.09 15:22;2013-08-03;0 of 7;?;?;-;-
LIVINGCLUB.RU;538;0;14.08 10:33-09.09 15:53;2013-08-06;0 of 7;?;?;-;-
MARSHALLMONITORS.RU;538;0;14.08 10:33-09.09 15:52;2013-08-03;0 of 7;?;?;-;-
MINDREFLECTION.RU;538;0;14.08 10:33-09.09 14:23;2013-08-03;0 of 7;?;?;-;-
POWERCOOL.RU;538;0;14.08 10:33-09.09 16:21;2013-08-06;0 of 7;?;?;-;-
PSYCHEDELICRESEARCH.RU;538;0;14.08 10:33-09.09 16:18;2013-08-03;0 of 7;?;?;-;-
QRCUSTOM.RU;538;0;14.08 10:33-09.09 16:39;2013-08-06;0 of 7;?;?;-;-
RETAG.RU;538;0;14.08 10:33-09.09 14:57;2013-08-06;0 of 7;?;?;-;-
SCIENCETODAY.RU;538;0;14.08 10:33-09.09 16:50;2013-08-06;0 of 7;?;?;-;-
SMARTDEALS.RU;538;0;14.08 10:33-09.09 14:01;2013-08-06;0 of 7;?;?;-;-
SMARTFOG.RU;538;0;14.08 10:33-09.09 14:02;2013-08-06;0 of 7;?;?;-;-
SUNPEAK.RU;538;0;14.08 10:33-09.09 16:21;2013-08-06;0 of 7;?;?;-;-
UNIMATE.RU;538;0;14.08 10:33-09.09 16:42;2013-08-06;0 of 7;?;?;-;-
VISUALCLOUD.RU;538;0;14.08 10:33-09.09 16:07;2013-08-06;0 of 7;?;?;-;-
WALLETCARDS.RU;538;0;14.08 10:33-09.09 15:58;2013-08-06;0 of 7;?;?;-;-
WIFIVE.RU;538;0;14.08 10:33-09.09 15:40;2013-08-06;0 of 7;?;?;-;-
ERNOLASZLO.RU;2600;0;14.08 11:16-09.09 15:41;2012-06-20;6 of 7;?;?;-;2
LANEIGE.RU;3000;0;14.08 11:17-09.09 15:13;2012-07-04;6 of 7;?;?;-;3
BANANGO.RU;16130;0;14.08 11:44-09.09 14:28;2013-05-06;3 of 7;?;?;-;2
PVL.RU;12904;0;14.08 12:08-09.09 16:06;2001-11-09;7 of 7;2;10;-;57
ACROVYN.RU;10753;0;14.08 13:20-09.09 16:13;2011-07-13;6 of 7;?;<10;-;1
PODARKINO.RU;12500;0;14.08 13:56-09.09 15:36;2005-08-17;2 of 7;1;<10;12255216;29
INTERNET-PODAROK.RU;12500;0;14.08 13:56-09.09 16:37;2005-08-17;1 of 7;?;<10;-;40
PODARILKINO.RU;12500;0;14.08 13:56-09.09 14:35;2005-08-17;1 of 7;?;10;-;33
UTENOK.RU;23253;0;14.08 13:56-09.09 14:11;2005-08-17;3 of 7;?;<10;-;16
KARKUSHA.RU;23253;0;14.08 13:56-09.09 14:50;2005-08-17;5 of 7;?;<10;-;29
VSE-IGRUSHKI.RU;12500;0;14.08 13:56-09.09 14:27;2005-08-17;2 of 7;?;<10;-;27
VSEIGRUSHKI.RU;23253;0;14.08 13:56-09.09 14:49;2005-08-17;1 of 7;?;<10;-;23
BUYTOYS.RU;44759;0;14.08 13:56-09.09 15:08;2005-08-18;6 of 7;?;?;-;30
NYEAR.RU;44759;0;14.08 13:56-09.09 14:15;2005-09-25;2 of 7;?;?;-;15
MODABABY.RU;12500;0;14.08 13:56-09.09 14:26;2005-09-02;2 of 7;?;?;-;23
SEXYSEX.RU;3000;0;14.08 14:47-09.09 15:07;2004-03-31;6 of 7;?;?;-;8
SOVMAIL.RU;5699;0;14.08 15:42-09.09 15:39;2006-08-22;3 of 7;?;?;-;12
TRANSFER-SERVICE.RU;98;0;14.08 15:42-09.09 15:30;2012-07-24;5 of 7;?;?;-;9
MASLOVO.RU;1398;0;14.08 15:42-09.09 15:00;2006-07-21;2 of 7;?;?;-;11
INFILL.RU;538;0;14.08 18:27-09.09 14:22;2007-10-12;0 of 7;?;?;-;-
SANTAROSSA.RU;538;0;14.08 18:27-09.09 16:30;2007-10-10;0 of 7;?;?;-;-
TECHNOBAR.RU;1076;0;14.08 18:27-09.09 15:50;2007-10-12;0 of 7;?;?;-;-
AMORT.RU;1049;0;15.08 00:17-09.09 14:25;2011-09-13;5 of 7;?;?;-;12
KUKLAMASHA.RU;1076;0;15.08 01:19-09.09 15:53;2009-12-20;2 of 7;1;<10;-;12
LEGONADOM.RU;1076;0;15.08 01:19-09.09 15:42;2009-12-21;1 of 7;1;<10;-;11
MAGNETSPIELE.RU;54;0;15.08 01:19-09.09 14:26;2010-03-31;5 of 7;?;?;-;1
PLANTOYSHOP.RU;1076;0;15.08 01:19-09.09 15:48;2009-12-20;2 of 7;2;?;-;1
PLANTOYSSHOP.RU;10753;0;15.08 01:19-09.09 16:43;2009-12-20;2 of 7;2;20;5409173;48
POSTMANPAT.RU;216;0;15.08 01:19-09.09 14:44;2009-12-20;4 of 7;?;?;-;1
SENTOSPHERE.RU;54;0;15.08 01:19-09.09 14:41;2010-03-31;0 of 7;?;?;-;-
SIKUTOYS.RU;54;0;15.08 01:19-09.09 16:34;2009-12-21;2 of 7;?;?;-;1
INLAB24.RU;108;0;15.08 03:40-09.09 15:55;2009-08-15;2 of 7;?;?;-;1
MACHOST.RU;1291;0;15.08 03:48-09.09 15:31;2008-08-15;4 of 7;?;?;3099954;18
FCLUKOIL.RU;2151;0;15.08 06:04-09.09 14:06;2008-08-19;1 of 7;?;<10;-;7
NUJDIN.RU;1076;0;15.08 06:04-09.09 14:05;2008-08-19;1 of 7;?;?;-;1
KAPRANOV.RU;538;0;15.08 06:04-09.09 15:53;2008-08-19;2 of 7;?;?;-;5
MRGAZ.RU;1076;0;15.08 06:04-09.09 16:38;2008-08-19;2 of 7;?;?;-;6
PLESHKOV.RU;538;0;15.08 06:04-09.09 16:35;2008-08-19;3 of 7;?;?;-;1
VALYA.RU;7527;0;15.08 11:13-09.09 15:55;2001-06-06;6 of 7;2;<10;-;20
BRANDS-COSMETICS.RU;1506;0;15.08 13:17-09.09 15:38;2012-12-25;1 of 7;?;?;-;11
FASIONHOUSE.RU;1065;0;15.08 13:17-09.09 14:02;2013-04-30;2 of 7;?;?;-;3
SEXMAG24.RU;5377;0;15.08 13:27-09.09 15:08;2011-07-18;1 of 7;?;?;-;1
ATOMIT.RU;199;0;15.08 13:27-09.09 15:55;2010-07-12;5 of 7;?;?;-;11
EPIGENETICS.RU;299;0;15.08 13:27-09.09 16:16;2010-07-07;5 of 7;?;?;-;8
SYS-SOFT.RU;98;0;15.08 13:27-09.09 14:15;2010-06-16;2 of 7;?;?;-;12
ENERGY-CONSULT.RU;398;0;15.08 13:27-09.09 15:38;2010-05-01;5 of 7;?;?;-;2
MAXFAX.RU;299;0;15.08 13:27-09.09 15:22;2010-04-23;6 of 7;?;?;-;3
CONGEN.RU;398;0;15.08 13:27-09.09 16:08;2008-07-22;6 of 7;?;?;-;13
KONGEN.RU;398;0;15.08 13:27-09.09 14:24;2008-07-22;5 of 7;?;?;-;11
ENERSAVE.RU;199;0;15.08 13:27-09.09 16:14;2013-08-09;6 of 7;?;?;-;2
DOLCENAILS.RU;3226;0;15.08 13:31-09.09 15:19;2010-11-11;2 of 7;?;?;-;1
TOPCROATIA.RU;3226;0;15.08 13:32-09.09 15:51;2007-01-29;3 of 7;?;<10;-;2
TOPCYPRUS.RU;5377;0;15.08 13:34-09.09 14:47;2007-01-29;3 of 7;?;?;-;2
TOPFRANCE.RU;5377;0;15.08 13:35-09.09 15:27;2007-01-29;4 of 7;?;?;-;2
TOPGOA.RU;5377;0;15.08 13:37-09.09 16:34;2007-01-29;2 of 7;?;?;-;2
TOPITALY.RU;5377;0;15.08 13:37-09.09 14:08;2007-01-29;6 of 7;?;?;-;2
TOPSPAIN.RU;5377;0;15.08 13:38-09.09 15:17;2007-01-29;5 of 7;?;<10;-;7
TOPTHAILAND.RU;5377;0;15.08 13:39-09.09 15:12;2007-01-29;3 of 7;?;<10;-;3
TOPTUNIS.RU;5377;0;15.08 13:40-09.09 15:32;2007-01-29;2 of 7;?;?;-;2
TOPUAE.RU;5377;0;15.08 13:40-09.09 16:33;2007-01-29;3 of 7;?;?;-;2
TOPVIZA.RU;5377;0;15.08 13:41-09.09 16:23;2011-03-03;1 of 7;?;?;-;1
TOPADVOCAT.RU;5377;0;15.08 13:45-09.09 16:45;2013-03-06;1 of 7;?;?;-;2
TOPBULGARIA.RU;5377;0;15.08 13:45-09.09 15:48;2012-03-26;2 of 7;?;<10;-;1
MAMASBLOG.RU;5377;0;15.08 13:47-09.09 14:33;2013-03-29;4 of 7;?;?;-;1
TOPTOURBLOG.RU;3226;0;15.08 13:47-09.09 14:15;2013-03-29;1 of 7;?;?;-;1
TOPTURY.RU;10753;0;15.08 13:48-09.09 14:33;2012-03-29;1 of 7;?;?;-;2
ALLOSPRAVKA.RU;5377;0;15.08 13:48-09.09 16:31;2012-05-29;1 of 7;?;?;-;1
HOSTELOK.RU;3226;0;15.08 13:49-09.09 16:30;2013-07-01;1 of 7;?;?;-;2
TOPLOMBARD24.RU;5377;0;15.08 13:50-09.09 15:54;2013-07-01;1 of 7;?;?;-;1
DEKA.RU;5377;0;15.08 13:51-09.09 14:38;2012-11-01;7 of 7;?;10;-;121
KUPIKROVATKU.RU;5377;0;15.08 13:51-09.09 16:57;2011-07-04;1 of 7;?;?;-;1
LASTMINUTE-TOUR.RU;3226;0;15.08 13:52-09.09 15:54;2012-07-05;2 of 7;?;?;-;1
EKONOMSALON.RU;5377;0;15.08 13:53-09.09 16:45;2011-07-18;1 of 7;?;?;-;1
DXS.RU;3226;0;15.08 13:53-09.09 14:22;2012-11-08;7 of 7;?;20;-;41
RUSWALMART.RU;10753;0;15.08 13:53-09.09 14:28;2011-07-18;1 of 7;?;?;-;1
KEX.RU;5377;0;15.08 13:57-09.09 15:34;2005-07-05;7 of 7;2;10;-;61
MMD.RU;5377;0;15.08 13:58-09.09 14:35;2012-06-28;7 of 7;?;<10;-;1
RVC.RU;5377;0;15.08 13:59-09.09 14:41;2012-08-22;7 of 7;?;10;8850128;81
TDL.RU;10753;0;15.08 14:00-09.09 16:34;2012-08-21;7 of 7;?;?;-;25
UKV.RU;4302;0;15.08 14:26-09.09 15:07;2012-11-08;7 of 7;?;<10;-;35
UTW.RU;1076;0;15.08 14:27-09.09 16:20;2012-11-28;7 of 7;?;?;-;7
MINIMOLL.RU;538;0;15.08 14:45-09.09 16:17;2009-10-16;1 of 7;?;?;-;2
FUTURE-SHOP.RU;7527;0;15.08 14:59-09.09 15:49;2008-08-15;5 of 7;?;?;-;2
2014-GAMES.RU;162;0;15.08 15:12-09.09 14:13;2012-08-28;1 of 7;?;?;-;1
OTEL-SOCHI.RU;323;0;15.08 15:13-09.09 14:10;2012-08-28;1 of 7;?;?;-;2
3DPORNOONLINE.RU;17;0;15.08 15:56-09.09 14:19;2011-07-18;1 of 7;?;?;-;6
MINIVEZDEHOD.RU;33;0;15.08 15:56-09.09 16:06;2012-07-18;1 of 7;?;?;-;12
SEXMANAGER.RU;538;0;15.08 17:07-09.09 15:06;2007-10-13;0 of 7;?;?;-;-
FALLEN-ANGEL.RU;200;0;15.08 17:57-09.09 16:20;2008-08-12;4 of 7;1;?;-;32
ADVKAT.RU;1000;0;15.08 18:13-09.09 15:30;2008-08-19;2 of 7;1;?;-;8
EUROBOWL.RU;300;0;15.08 18:13-09.09 16:28;2008-08-13;3 of 7;2;?;-;43
CLIMTECH.RU;600;0;15.08 18:13-09.09 16:18;2008-08-14;6 of 7;?;?;-;2
SITES-SHOP.RU;1800;0;15.08 20:05-09.09 14:46;2011-07-15;2 of 7;?;?;-;5
SINLOVE.RU;3764;0;15.08 21:08-09.09 16:47;2010-11-02;3 of 7;?;?;-;2
WATCH-VIP.RU;3764;0;15.08 21:11-09.09 14:10;2007-05-26;1 of 7;?;<10;-;10
WATCH-SWISS.RU;3764;0;15.08 21:12-09.09 14:19;2005-06-08;4 of 7;?;?;-;25
POCROV.RU;7527;0;15.08 22:49-09.09 16:45;2001-08-21;1 of 7;?;?;-;3
CARLSSON.RU;16130;0;15.08 22:49-09.09 16:49;2001-08-22;6 of 7;?;?;-;18
HARDGE.RU;7527;0;15.08 22:49-09.09 16:38;2001-08-22;2 of 7;?;?;-;3
PIMS.RU;2259;0;15.08 23:22-09.09 15:48;2009-09-25;6 of 7;?;?;-;6
IBOLA.RU;2750;0;15.08 23:54-09.09 15:19;2009-11-29;5 of 7;?;?;-;1
MARCHEX.RU;1540;0;16.08 00:05-09.09 15:34;2008-01-25;6 of 7;?;?;-;9
MON-PLATIN.RU;1975;0;16.08 00:07-09.09 15:41;2007-11-15;4 of 7;?;?;-;3
BIOKORREKTORY.RU;3;0;16.08 00:18-09.09 15:35;2010-09-14;1 of 7;?;?;-;12
CONTROLER.RU;3226;0;16.08 00:18-09.09 14:43;2007-09-14;4 of 7;?;?;-;1
DLZ.RU;1398;0;16.08 00:18-09.09 14:02;2005-09-14;6 of 7;?;<10;-;32
LEJAK.RU;1130;0;16.08 00:18-09.09 16:47;2008-09-14;2 of 7;?;?;-;12
SHAPITO.RU;5108;0;16.08 00:18-09.09 14:06;2010-09-14;5 of 7;?;?;-;30
OZKI.RU;108;0;16.08 00:19-09.09 16:54;2010-09-14;2 of 7;1;10;-;11
GALIMARD.RU;300;0;16.08 00:30-09.09 16:47;2012-07-19;3 of 7;?;?;-;8
GUSTAV-KLIMT.RU;1999;0;16.08 00:30-09.09 15:38;2012-07-19;5 of 7;?;?;-;8
LINEIKI.RU;1500;0;16.08 00:30-09.09 15:42;2012-08-17;3 of 7;?;?;-;9
OLAG.RU;299;0;16.08 00:30-09.09 15:03;2012-08-17;6 of 7;?;?;-;7
NGSK.RU;2250;0;16.08 01:03-09.09 14:16;2012-01-12;7 of 7;?;?;-;1
PUSSYCAR.RU;1076;0;16.08 06:03-09.09 15:09;2008-08-20;2 of 7;?;?;-;1
MUSICSPB.RU;1076;0;16.08 06:03-09.09 15:32;2008-08-20;2 of 7;?;<10;-;17
NDSTROY.RU;861;0;16.08 06:03-09.09 15:01;2008-08-20;1 of 7;?;?;-;1
FOTOREPORTAZH.RU;505;0;16.08 08:47-09.09 14:05;2007-08-27;2 of 7;?;?;-;32
GETPORTAL.RU;99;0;16.08 08:47-09.09 15:52;2009-08-20;2 of 7;?;?;-;1
KERI-HILSON.RU;290;0;16.08 08:47-09.09 16:45;2008-08-07;3 of 7;?;?;-;23
NETMAKING.RU;99;0;16.08 08:47-09.09 15:19;2009-09-24;4 of 7;?;?;-;1
SELLAPARTMENT.RU;99;0;16.08 08:47-09.09 14:15;2009-08-28;2 of 7;1;?;-;31
SELLAPARTMENTS.RU;99;0;16.08 08:47-09.09 16:47;2009-08-28;2 of 7;1;?;-;33
SELLAUDIO.RU;99;0;16.08 08:47-09.09 14:42;2009-08-27;3 of 7;1;?;-;31
SELLCOMPUTERS.RU;99;0;16.08 08:47-09.09 14:46;2009-08-27;5 of 7;1;?;-;30
SELLDESIGN.RU;99;0;16.08 08:47-09.09 14:57;2009-08-29;4 of 7;1;?;-;30
SELLENGINE.RU;99;0;16.08 08:47-09.09 14:37;2009-09-01;2 of 7;?;?;-;2
SELLENGINES.RU;99;0;16.08 08:47-09.09 16:58;2009-09-01;2 of 7;?;?;-;1
SELLFOOD.RU;99;0;16.08 08:47-09.09 14:00;2009-08-29;2 of 7;?;?;-;32
SELLGOLD.RU;99;0;16.08 08:47-09.09 14:48;2009-08-27;6 of 7;1;?;-;31
SELLMOVIE.RU;99;0;16.08 08:47-09.09 16:01;2009-08-29;3 of 7;1;?;-;32
SELLMOVIES.RU;290;0;16.08 08:47-09.09 14:37;2009-08-29;2 of 7;1;?;-;2
SELLTRIPS.RU;290;0;16.08 08:47-09.09 15:17;2009-08-29;4 of 7;?;?;-;31
SELLVIDEO.RU;99;0;16.08 08:47-09.09 16:30;2009-08-27;3 of 7;1;?;-;32
TINSMITH.RU;99;0;16.08 08:47-09.09 14:47;2009-08-27;5 of 7;1;?;-;31
LOWHOST.RU;6345;0;16.08 08:47-09.09 16:19;2011-09-15;6 of 7;6;?;4390598;10
CHRISTIANITY.RU;1076;0;16.08 09:49-09.09 16:57;2000-08-28;6 of 7;1;<10;769988;33
FOREXLESSONS.RU;39;0;16.08 10:25-09.09 15:39;2011-08-16;3 of 7;?;?;-;6
CAREDGE.RU;53764;0;16.08 11:18-09.09 14:35;2009-02-27;2 of 7;2;180;4784791;38
DT-OWN.RU;14517;0;16.08 14:03-09.09 16:13;2009-03-11;1 of 7;3;110;2006260;126
ZELPETANQUE.RU;205;0;16.08 14:03-09.09 15:28;2007-08-17;1 of 7;?;10;-;23
LETTERMAN.RU;199;0;16.08 14:03-09.09 16:11;2011-02-18;6 of 7;?;?;-;2
GRAPHENEGADGETS.RU;431;0;16.08 14:03-09.09 14:57;2012-03-05;3 of 7;?;?;-;2
71H.RU;247;0;16.08 14:03-09.09 15:22;2010-07-21;0 of 7;?;?;-;-
81K.RU;247;0;16.08 14:03-09.09 14:33;2010-07-21;0 of 7;?;?;-;-
TIMEBANKS.RU;135;0;16.08 14:03-09.09 16:14;2012-08-29;4 of 7;?;?;-;5
ZAKAZ-SOFT.RU;98;0;16.08 14:03-09.09 14:24;2008-06-17;1 of 7;?;?;-;3
OMTARA.RU;323;0;16.08 14:03-09.09 14:00;2010-12-09;5 of 7;?;?;-;12
IAVATARS.RU;135;0;16.08 14:03-09.09 16:36;2013-01-28;2 of 7;?;?;-;1
VIRTUALSOFT.RU;538;0;16.08 14:03-09.09 15:11;2010-02-25;0 of 7;?;?;-;-
HORIZONT2020.RU;135;0;16.08 14:03-09.09 16:25;2013-01-18;3 of 7;?;?;-;2
EHYBRIDCARS.RU;135;0;16.08 14:03-09.09 15:41;2013-01-27;3 of 7;?;?;-;1
SPIF.RU;1280;0;16.08 14:03-09.09 16:54;2012-11-28;6 of 7;?;?;-;12
ANGELGUARD.RU;108;0;16.08 14:03-09.09 15:39;2012-11-06;6 of 7;?;?;-;11
PROSHKINA.RU;381;0;16.08 14:03-09.09 15:24;2008-01-09;0 of 7;?;?;-;-
IFURNITURES.RU;135;0;16.08 14:03-09.09 15:08;2013-02-22;3 of 7;?;?;-;2
ISLAME.RU;135;0;16.08 14:03-09.09 14:08;2013-02-24;5 of 7;?;?;-;4
IWALLSTREET.RU;135;0;16.08 14:03-09.09 15:56;2013-02-22;5 of 7;?;?;-;3
IWORKPLACE.RU;135;0;16.08 14:03-09.09 15:35;2013-02-22;5 of 7;?;?;-;1
CHEBOKSARYGO.RU;108;0;16.08 14:03-09.09 16:56;2012-05-03;1 of 7;?;?;-;1
TOUCHPAY.RU;538;0;16.08 14:03-09.09 16:59;2010-06-01;0 of 7;?;?;-;-
CLOUDO.RU;538;0;16.08 14:03-09.09 16:40;2013-04-16;0 of 7;?;?;-;-
IDSTORE.RU;538;0;16.08 14:03-09.09 14:57;2013-04-16;0 of 7;?;?;-;-
RUDYPROJECT.RU;538;0;16.08 14:03-09.09 15:22;2013-04-16;0 of 7;?;?;-;-
IAMGEEK.RU;538;0;16.08 14:03-09.09 15:32;2013-04-23;0 of 7;?;?;-;-
NEWLEADS.RU;538;0;16.08 14:03-09.09 14:38;2013-04-23;0 of 7;?;?;-;-
PROMISEUP.RU;538;0;16.08 14:03-09.09 14:46;2013-04-22;0 of 7;?;?;-;-
SMARTN.RU;135;0;16.08 14:03-09.09 16:56;2013-04-05;3 of 7;?;?;-;1
BEZOPASHOME.RU;194;0;16.08 14:03-09.09 14:13;2007-04-13;1 of 7;?;?;-;2
INDEXTRADING.RU;538;0;16.08 14:03-09.09 16:01;2013-07-02;0 of 7;?;?;-;-
INFOHAUSE.RU;216;0;16.08 14:03-09.09 14:35;2008-05-20;1 of 7;?;<10;-;5
O-SAMSUNG.RU;237;0;16.08 14:03-09.09 16:09;2008-06-10;1 of 7;?;?;-;7
PRODAGHA-OKON.RU;269;0;16.08 14:03-09.09 14:49;2007-04-17;1 of 7;?;?;-;3
2SN.RU;499;0;16.08 14:04-09.09 14:38;2008-04-03;6 of 7;?;?;-;3
INADEQUATE.RU;538;0;16.08 14:04-09.09 15:29;2008-07-03;0 of 7;?;?;-;-
ELANCE.RU;4999;0;16.08 14:04-09.09 15:46;2001-11-30;0 of 7;1;50;4290978;253
71Y.RU;247;0;16.08 14:04-09.09 15:49;2010-07-21;0 of 7;?;?;-;-
ONTUNE.RU;538;0;16.08 14:04-09.09 14:08;2012-07-03;0 of 7;?;?;-;-
KUPONINFORM.RU;603;0;16.08 14:04-09.09 15:24;2012-04-25;1 of 7;?;?;-;1
BAZALT-AUTO.RU;431;0;16.08 14:04-09.09 16:41;2009-02-11;1 of 7;?;?;-;2
GAMESGLOBE.RU;135;0;16.08 14:04-09.09 15:33;2012-04-15;4 of 7;?;?;-;2
ENGLISHCASINO.RU;135;0;16.08 14:04-09.09 15:50;2012-05-11;4 of 7;?;?;-;1
7X24SHOP.RU;135;0;16.08 14:04-09.09 15:53;2013-01-15;2 of 7;?;?;-;5
ICREDITCARDS.RU;135;0;16.08 14:04-09.09 15:50;2013-01-28;4 of 7;?;?;-;5
HOMEROUTER.RU;538;0;16.08 14:04-09.09 16:59;2012-12-20;0 of 7;?;?;-;-
EKAI.RU;538;0;16.08 14:04-09.09 15:21;2013-01-11;0 of 7;?;?;-;-
NESLER.RU;538;0;16.08 14:04-09.09 15:59;2013-01-15;0 of 7;?;?;-;-
SKYDESK.RU;538;0;16.08 14:04-09.09 16:13;2013-01-16;0 of 7;?;?;-;-
SOLLA.RU;538;0;16.08 14:04-09.09 16:23;2010-02-02;0 of 7;?;?;-;-
DELETES.RU;135;0;16.08 14:04-09.09 15:53;2013-01-11;5 of 7;?;?;-;1
ELIFEINSURANCE.RU;135;0;16.08 14:04-09.09 16:53;2013-01-28;6 of 7;?;?;-;1
MULTIME.RU;135;0;16.08 14:04-09.09 16:47;2013-01-11;5 of 7;?;?;-;5
REMONT-AUTO.RU;5377;0;16.08 14:04-09.09 14:25;2008-06-24;3 of 7;?;?;-;22
EFUNS.RU;135;0;16.08 14:04-09.09 16:13;2013-02-22;4 of 7;?;?;-;5
KOZINA.RU;381;0;16.08 14:04-09.09 16:09;2009-12-22;0 of 7;?;?;-;-
IATLANTIC.RU;135;0;16.08 14:04-09.09 16:12;2013-02-20;2 of 7;?;?;-;5
POBEREZHJE.RU;9499;0;16.08 14:04-09.09 14:11;2012-06-27;1 of 7;?;?;-;1
JOBSCANNER.RU;538;0;16.08 14:04-09.09 15:09;2013-06-26;0 of 7;?;?;-;-
